"target","type","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T27","T28","T29","T30","T31","T32","T33","T34","T35","T36","T37","T38","T39","T40","T41","T42","T43","T44","T45","T46","T47","T48","T49","T50","T51","T52","T53","T54","T55","T56","T57","T58","T59","T60","T61","T62","T63","T64","T65","T66","T67","T68","T69","T70","T71","T72","T73","T74","T75","T76","T77","T78","T79","T80","T81","T82","T83","T84","T85","T86","T87","T88","T89","T90","T91","T92","T93","T94","T95","T96","T97","T98","T99","T100","T101","T102","T103","T104","T105","T106","T107","T108","T109","T110","T111","T112","T113","T114","T115","T116","T117","T118","T119","T120","T121","T122","T123","T124","T125","T126","T127","T128","T129","T130","T131","T132","T133","T134","T135","T136","T137","T138","T139","T140","T141","T142","T143","T144","T145","T146","T147","T148","T149","T150","T151","T152","T153","T154","T155","T156","T157","T158","T159","T160","T161","T162","T163","T164","T165","T166","T167","T168","T170","T172","T174","T176","T178","T180","T182","T184","T186","T188","T190","T192","T194","T196","T198","T204","T206","T210","T212","T214","T218","T220","T222","T226","T228","T230","T254","T258","T262","T278","T286","T294","T422","C1","C2","C3","C6","C7","C8","C9","C10","C11","C12","C13","C14","C15","C16","C21","C26","C35","C39","C40","C41","C42","C43","C44","C45","C46","C47","C48","C49","C50","C51","C52","C53","C54","C55","C56","C57","C58","C59","C60","C61","C62","C63","C64","C65","C66","C67","C68","C69","C70","C71","C72","C73","C74","C75","C76","threeD2","threeD3","threeD4","threeD5","threeD6","threeD7","threeD8","threeD9","threeD10","threeD11","threeD12","threeD13","threeD14","threeD15","threeD16","threeD17","threeD18","threeD19","threeD20","threeD21","threeD22","threeD23","threeD24","threeD25","threeD26","threeD27","threeD28","threeD29","threeD30","threeD31","threeD32","threeD33","threeD34","threeD35","threeD36","threeD37","threeD38","threeD39","threeD40","threeD41","threeD42","threeD43","threeD44","threeD45","threeD46","threeD47","threeD48","threeD49","threeD50","threeD51","threeD52","threeD53","threeD54","threeD55","threeD56","threeD57","threeD58","threeD59","threeD60","threeD61","threeD62","threeD63","threeD64","threeD65","threeD66","threeD67","threeD68","threeD69","threeD70","threeD71","threeD72","threeD73","threeD74","threeD75","threeD76","threeD77","threeD78","threeD79","threeD80","threeD81","threeD82","threeD83","threeD84","threeD85","threeD86","threeD87","threeD88","threeD89","threeD90","threeD91","threeD92","threeD93","threeD94","threeD95","threeD96","threeD97","threeD98","threeD99","threeD100","threeD101","threeD102","threeD103","threeD104","threeD105","threeD106","threeD107","threeD108","threeD109","threeD110","threeD111","threeD112","threeD113","threeD114","threeD115","threeD116","threeD117","threeD118","threeD119","threeD120","threeD121","threeD122","threeD123","threeD124","threeD125","threeD126","threeD127","threeD128","threeD129","threeD130","threeD131","threeD132","threeD133","threeD134","threeD135","threeD136","threeD137","threeD138","threeD139","threeD140","threeD141","threeD142","threeD143","threeD144","threeD145","threeD146","threeD147","threeD148","threeD149","threeD150","threeD151","threeD152","threeD153","threeD154","threeD155","threeD156","threeD157","threeD158","threeD159","threeD160","threeD161","threeD162","threeD163","threeD164","threeD165","threeD166","threeD167","threeD168","threeD169","threeD170","threeD171","threeD172","threeD173","threeD174","threeD175","threeD176","threeD177","threeD178","threeD179","threeD180","threeD181","threeD182"
1,1,4,1,3,4,3,4,1,1,3,4,3,3,1,1,3,4,3,4,2,1,2,2,1,1,3,3,3,3,1,1,3,3,3,3,1,1,2,4,3,3,2,1,2,1,1,1,2,2,2,2,1,1,3,3,3,3,1,1,2,3,2,2,2,1,2,1,1,1,3,4,3,3,2,2,4,4,4,4,2,1,3,3,3,3,3,4,3,2,1,1,2,2,3,3,2,2,4,2,4,4,3,1,4,3,3,2,2,2,2,1,1,1,2,2,3,2,2,1,4,2,4,4,1,2,4,4,2,1,3,1,2,1,1,1,1,1,2,1,2,1,4,2,4,4,2,2,4,4,3,2,3,1,2,1,1,1,1,1,3,2,3,2,4,3,4,4,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,1,1,1,1,4,1,1,2,1,2,1,1,4,2,4,4,4,2,4,1,1,4,4,4,1,2,1,4,3,3,2,2,2,2,3,2,3,2,3,3,2,2,2,4,4,4,1,3,2,4,3,4,1,4,3,4,3,2,4,4,3,1,4,3,4,4,3,3,2,4,4,4,4,3,2,4,3,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,3,2,3,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,2,3,4,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1,2,3,4,1,1,1,1,2,3,1,1,1,2,2,3,1,2,1,1,1,2,1,1,1,1,1,3,1,1,2,4,1,1,1,2,2,4,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,1,2,1,2,4,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,4,1,1,2,2,3,4,1,2,1,1,1,2,1,1,1,1,1,1,1,1,2,4,2,1,2,2,4,4,1,1,1,1,2,3,1,1,1,1,1,1,2,3,4,4,4,4,4,3,4,4,3,4,3,4,3,4,1,1,1,1,1,1,2,2,4,4,4,4,3,4,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,3,3,3,3,2,3,2,3,3,3,3,1,4,4,2,1,3,3,3,4,4,3,2,2,3,3,3,3,4,3,2,3,2,4,3,3,2,2,3,4,3,2,2,2,4,3,3,2,2,4,1,4,3,4,3,2,4,4,3,1,4,3,4,4,3,3,2,4,4,4,4,3,2,4,3,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,3,2,3,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,2,3,4,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1,1,3,1,4,3,4,4,3,1,3,3,4,4,3,2,3,3,3,4,4,4,4,4,4,4,3,3,4,4,3,2,4,4,4,4,3,2,4,3,4,4,4,4,4,4,4,4,3,3,4,4,3,2,4,4,4,4,3,2,4,4,4,4,4,4,4,4,4,4,3,3,4,3,2,1,3,3,3,4,3,2,4,4,3,4,4,4,4,4,4,4,3,2,4,2,2,1,3,2,4,4,4,3,4,4,2,2,3,2,4,4,4,4,2,2,3,1,1,1,2,1,3,3,3,3,3,2,2,2,2,1,4,3,4,3,3,2,3,1,1,1,2,1,2,2,3,2,2,2,1,1,1,1,4,4,3,3,3,3,4,3,1,1,1,1,2,1,2,2,2,2,1,2,1,2,1,2,2,2,1,2,2,1,1,2,2,1,3,2,2,1,2,2,2,1,1,2,1,2,2,1,1,1,2,1,1,1,2,2,1,2,4,3,4,2,1,1,4,3,3,1,2,4,4,3,1,1,4,4,4,1,2,1,4,3,2,1,1,4,4,4,1,2,1,4,3,3,1,1,3,2,4,1,2,2,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,3,2,3,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,3,3,3,3,4,4,4,3,4,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,2,2,1,3,2,3,3,4,3,4,4,3,3,4,4,4,4,4,3,4,4,4,4,4,4,3,2,3,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,4,3,4,3,3,3,4,4,4,3,4,4,4,4,4,4,4,4,2,1,2,1,3,3,3,2,2,2,3,4,3,3,3,2,4,4,3,4,3,3,2,1,2,1,3,2,2,2,2,2,3,3,3,2,3,2,3,2,2,3,3,3,2,1,1,1,3,1,2,2,2,4,4,3,3,4,3,2,3,2,1,1,2,2,2,1,1,1,3,1,2,1,3,4,4,4,3,4,2,1,2,1,1,1,2,1,2,1,1,1,2,1,2,1,2,4,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,3,1,1,2,1,2,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2,1,4,3,3,2,3,2,3,1,2,2,4,3,4,2,2,3,3,2,1,2,4,4,4,1,4,1,4,2,2,1,2,4,4,4,1,4,1,4,3,2,1,2,4,4,4,2,4,1,4,2,3,4,4,4,4,4,4,4,4,4,4,4,4,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,3,2,3,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,3,3,3,3,4,4,4,3,4,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,2,1,1,1,1,1,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,4,4,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,3,1,1,1,1,3,4,2,2,3,3,4,4,4,4,4,4,4,4,3,3,3,2,1,1,1,1,3,4,2,1,3,2,4,4,4,4,3,3,4,4,3,3,2,2,1,1,1,1,2,2,1,1,2,1,4,4,1,1,2,1,3,4,1,3,2,1,1,1,1,1,2,3,1,1,1,1,3,4,1,1,1,1,3,4,1,1,1,1,1,1,1,1,3,4,1,1,1,1,3,4,1,1,1,1,4,4,1,1,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,4,3,3,1,4,3,3,2,1,4,4,2,1,3,2,1,1,2,1,2,3,2,4,1,1,2,4,4,2,1,1,4,3,4,1,1,2,4,4,3,1,1,3,3,4,1,1,2,4,4,4,2,4,1,4,2,3,4,4,2,3,4,3,4,3,4,2,3,3,4,4,2,3,4,3,2,4,4,4,3,3,3,4,4,3,3,2,3,3,4,4,4,3,4,4,3,4,3,2,3,3,3,4,4,3,3,4,3,2,3,3,2,2,4,3,3,3,4,3,4,3,2,4,4,3,2,2,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3,4,1,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1,2,4,1,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,3,2,4,3,4,4,4,3,4,4,4,4,4,4,4,3,4,3,2,2,4,4,3,1,3,2,4,3,4,3,4,3,4,4,4,4,4,4,4,3,2,2,4,4,2,1,3,1,4,2,4,2,4,3,3,2,4,4,4,4,4,2,1,2,3,3,1,1,2,1,3,3,4,2,3,3,2,1,4,4,4,4,3,3,1,2,3,4,1,1,2,1,1,1,1,1,2,1,2,1,3,1,4,3,2,2,2,1,4,4,3,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,3,4,4,1,1,1,1,2,4,4,3,1,1,1,4,4,4,2,1,1,3,3,4,1,2,1,4,3,4,1,1,3,3,4,1,1,2,3,3,4,1,1,4,4,4,1,1,2,4,3,4,2,4,1,4,2,3,4,4,2,3,4,3,4,3,4,2,3,3,4,4,2,3,4,3,2,4,4,4,3,3,3,4,4,3,3,2,3,3,4,4,4,3,4,4,3,4,3,2,3,3,3,4,4,3,3,4,3,2,3,3,2,2,4,3,3,3,4,3,4,3,2,4,4,3,2,2,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3,4,1,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1,1,4,1,4,4,4,4,3,2,4,4,4,4,3,1,4,3,4,4,3,3,4,3,3,2,4,4,4,4,3,3,4,4,4,4,3,2,4,4,4,3,3,3,4,3,3,2,4,4,4,4,3,2,3,4,4,4,3,2,3,4,3,3,3,2,3,3,3,3,3,4,3,4,2,2,3,3,4,4,3,3,3,2,2,2,3,2,3,1,3,3,3,4,3,4,1,1,2,2,4,4,4,4,3,3,1,1,2,1,2,1,2,3,3,4,2,3,1,1,2,2,4,4,4,4,3,4,1,1,1,1,2,2,2,3,3,4,2,1,1,1,2,1,4,4,4,3,4,2,2,1,1,1,2,2,2,4,3,4,3,3,1,1,2,2,3,3,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,3,2,2,1,1,2,2,2,2,2,3,2,2,2,2,2,1,2,2,1,3,1,2,1,4,3,4,2,2,2,1,3,3,1,3,4,4,2,4,1,1,4,3,4,1,1,1,4,4,4,1,1,3,2,4,1,2,2,4,4,4,2,1,3,3,3,2,2,2,4,4,3,2,3,3,3,4,2,2,4,4,3,2,2,4,4,4,2,2,4,4,4,4,3,3,4,4,4,4,3,3,4,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,2,1,2,2,2,2,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,3,4,4,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2
1,2,4,2,4,4,4,4,2,1,3,3,3,3,3,2,3,3,3,3,4,3,4,3,4,3,4,4,4,4,2,1,3,3,3,3,3,2,4,4,3,3,4,3,4,3,4,3,4,4,4,3,2,1,3,2,3,2,3,1,3,4,3,3,4,3,4,3,4,3,4,4,4,3,2,1,2,2,3,2,4,3,4,4,3,3,4,4,4,3,4,3,4,4,4,3,1,1,2,2,3,2,4,4,3,4,3,3,4,3,4,3,4,4,4,4,3,3,1,1,2,1,2,1,4,4,2,3,2,1,2,1,3,1,4,4,4,4,2,2,1,1,1,1,3,2,4,2,2,2,3,4,2,1,3,3,4,4,4,4,4,4,2,1,2,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,2,3,3,3,2,2,4,4,3,4,2,3,2,3,2,3,4,2,1,2,1,3,1,2,2,3,3,4,2,1,2,1,2,2,2,3,2,3,4,2,1,2,2,2,2,2,3,2,2,3,2,3,3,3,4,2,2,4,4,3,2,2,4,4,4,2,2,4,4,4,4,3,3,4,4,4,4,3,3,4,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,2,1,2,2,2,2,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,3,4,4,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2
1,2,4,1,3,3,4,3,3,3,3,2,3,2,2,1,2,2,2,2,2,1,2,1,2,1,3,3,3,3,3,2,2,2,2,2,1,1,1,1,2,2,1,1,2,1,2,1,3,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,3,2,3,2,2,1,2,1,1,1,1,1,2,1,1,1,2,2,2,2,4,3,4,4,4,4,4,4,4,3,1,1,4,3,4,4,3,3,4,4,3,3,4,3,4,4,4,4,4,4,4,4,1,2,4,3,4,4,4,4,4,4,4,3,3,2,4,4,4,4,4,4,4,4,1,2,2,2,3,2,2,2,3,3,2,2,2,2,2,3,4,2,2,2,1,2,2,2,2,2,2,3,3,1,2,2,2,3,3,3,3,3,3,2,3,3,2,2,4,3,3,3,1,3,4,2,3,2,3,4,4,3,1,1,3,2,3,1,1,3,4,4,4,1,1,3,3,4,2,1,4,4,4,4,1,1,4,4,4,2,1,4,4,4,4,1,2,2,3,2,2,3,2,1,1,2,1,2,2,2,1,1,2,2,2,2,2,1,1,1,2,2,2,1,3,2,2,1,1,2,1,3,2,2,1,2,2,1,1,1,1,2,2,2,2,1,2,3,2,1,2,1,2,1,2,2,3,3,2,2,2,3,3,2,2,3,1,2,3,4,3,3,2,1,2,3,4,4,4,3,3,3,3,3,3,4,4,4,4,4,4,4,4,2,1,3,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1,1,2,1,4,4,4,4,4,3,4,4,4,3,4,2,4,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,2,2,1,1,2,2,2,3,3,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,2,2,1,1,2,1,2,1,1,1,1,1,2,2,3,3,3,2,3,2,3,2,3,2,3,1,3,3,3,2,1,1,3,2,4,4,4,4,4,4,3,2,2,1,3,3,3,2,4,4,4,4,2,2,4,4,4,4,4,4,4,3,3,2,3,2,4,3,4,3,4,4,4,4,1,1,1,1,2,1,1,1,2,3,1,2,2,1,1,2,3,1,2,1,1,1,1,1,1,1,2,3,2,1,2,1,1,3,4,3,3,3,2,1,2,1,1,2,4,4,4,2,1,2,3,2,1,3,4,1,3,2,1,1,4,4,4,1,1,1,4,4,2,1,1,4,4,4,1,1,2,4,4,3,1,1,4,4,4,1,1,2,4,4,4,1,2,2,3,2,2,3,2,1,1,2,1,2,2,2,1,1,2,2,2,2,2,1,1,1,2,2,2,1,3,2,2,1,1,2,1,3,2,2,1,2,2,1,1,1,1,2,2,2,2,1,2,3,2,1,2,1,2,1,2,2,3,3,2,2,2,3,3,2,2,3,1,2,3,4,3,3,2,1,2,3,4,4,4,3,3,3,3,3,3,4,4,4,4,4,4,4,4,2,1,3,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1,1,4,1,2,2,1,2,4,4,4,3,4,4,4,4,4,4,4,3,1,1,1,1,1,1,1,2,1,1,4,4,4,3,4,3,4,4,4,3,3,3,1,1,1,1,1,1,1,2,1,2,4,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1,1,1,2,1,1,4,4,3,3,4,3,4,4,2,2,4,3,1,1,1,1,1,1,1,2,1,1,4,4,2,2,2,2,4,4,2,2,3,4,1,1,1,1,1,1,1,1,1,1,2,4,2,1,1,1,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,1,1,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,4,3,4,2,1,2,1,3,3,4,2,3,4,4,4,1,1,4,4,4,1,1,2,4,4,4,1,1,3,3,4,1,1,2,4,4,4,1,1,3,2,4,1,1,2,4,4,2,3,3,2,2,2,4,2,3,3,3,3,2,3,3,2,3,4,3,2,2,3,3,4,3,3,3,3,4,3,3,2,3,3,3,3,3,4,3,3,3,3,3,2,3,4,3,3,4,3,3,3,4,3,4,3,3,3,3,4,4,4,4,3,4,3,3,3,3,3,3,3,2,1,1,1,1,2,1,1,1,1,1,2,1,1,2,2,3,2,2,2,2,3,3,2,2,2,2,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,2,4,2,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2,1,1,1,1,1,3,4,4,4,4,4,4,4,4,3,4,4,4,3,4,3,2,1,1,1,1,1,3,3,4,4,4,4,4,4,4,4,3,4,3,3,4,3,1,1,1,1,1,1,2,3,3,4,4,4,4,4,4,3,1,2,2,1,4,4,1,1,1,1,1,1,2,3,2,2,4,3,3,2,3,2,2,2,2,1,2,2,1,1,1,1,1,1,1,2,1,1,2,1,4,4,3,3,1,3,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,2,3,3,3,2,3,3,3,4,2,3,1,4,4,3,4,2,1,2,1,3,1,1,3,3,3,4,2,1,3,2,3,2,2,3,3,3,4,1,1,2,2,3,2,2,3,3,3,2,3,3,2,2,2,4,2,3,3,3,3,2,3,3,2,3,4,3,2,2,3,3,4,3,3,3,3,4,3,3,2,3,3,3,3,3,4,3,3,3,3,3,2,3,4,3,3,4,3,3,3,4,3,4,3,3,3,3,4,4,4,4,3,4,3,3,3,3,3,3,3,2,1,1,1,1,2,1,1,1,1,1,2,1,1,2,2,3,2,2,2,2,3,3,2,2,2,2,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,2,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,3,2,2,2,2,2,3,3,3,3,3,3,3,3,4,2,3,3,3,2,3,1,2,1,1,1,1,2,2,2,3,3,3,3,4,3,4,2,3,3,2,2,3,1,1,1,1,1,1,1,1,2,2,3,2,3,3,2,3,2,3,2,2,2,3,1,1,1,1,1,1,1,1,4,3,3,2,4,4,3,4,3,4,2,2,1,2,1,1,1,1,1,1,1,1,2,2,3,2,2,4,1,1,1,1,1,2,1,1,1,3,2,1,2,2,1,2,1,1,1,1,2,1,1,2,1,1,1,2,3,2,2,1,2,2,3,2,1,1,1,3,1,1,1,4,1,1,1,4,2,1,1,4,4,4,2,4,3,4,1,1,4,4,4,1,1,1,4,4,4,1,1,4,4,4,1,1,1,4,4,2,1,1,4,4,4,1,1,3,4,4,4,3,3,4,3,3,4,3,4,4,2,2,2,4,4,3,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,2,4,3,3,2,3,2,3,3,3,2,2,2,3,2,2,3,3,3,3,3,2,2,3,2,2,2,1,1,1,1,1,2,1,2,2,2,2,1,1,1,2,1,1,1,2,2,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,2,3,3,2,2,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1,2,4,1,2,2,1,1,4,4,3,4,3,2,4,4,4,3,4,3,4,4,4,4,4,4,2,1,2,1,3,4,3,4,3,3,4,4,3,3,3,3,4,4,4,3,4,3,1,1,1,1,2,3,2,3,2,2,3,4,2,2,3,2,4,4,3,2,3,2,1,2,1,1,2,2,1,1,1,1,3,4,2,1,2,1,3,3,3,2,3,2,1,1,1,1,2,1,1,1,1,1,3,3,1,1,2,2,3,2,2,2,4,4,1,1,1,1,3,3,1,1,1,1,3,4,2,2,2,2,3,3,2,2,4,4,2,1,1,1,4,4,2,1,1,1,4,3,2,1,2,2,3,3,3,3,3,2,2,2,2,1,4,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,4,1,1,3,4,4,4,2,3,4,1,3,2,1,4,4,2,1,4,1,1,4,4,4,1,1,1,4,4,4,2,1,2,2,3,2,1,4,3,4,4,1,1,3,3,3,2,1,4,4,4,4,3,3,4,3,3,4,3,4,4,2,2,2,4,4,3,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,2,4,3,3,2,3,2,3,3,3,2,2,2,3,2,2,3,3,3,3,3,2,2,3,2,2,2,1,1,1,1,1,2,1,2,2,2,2,1,1,1,2,1,1,1,2,2,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,2,3,3,2,2,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
